,Question,Mark Scheme
960,"Alcohol X is oxidised to form compound Y. 
The composition of Y is 54.54% carbon, 36.36% oxygen and 9.10% hydrogen. The Mr of Y is 88.0. 
What could be the structure of alcohol X? 

CH3CH2CH(OH)CH3
CH3CH2CH2CH2CH2OH 
CH3CH2CH2CH2OH 
CH3CH2CH(OH)CH2CH3",C
961,"Bromoethane and chloroethane are added separately to water. Hydrolysis reactions occur. 
Which compound hydrolyses more rapidly and what is the mechanism? 



 
compound thathydrolyses more rapidly
mechanism


A
bromoethane
electrophilic substitution


B
bromoethane
nucleophilic substitution


C
chloroethane
electrophilic substitution


D
chloroethane
nucleophilic substitution",B
962,"What is a basic assumption of the kinetic theory, as applied to an ideal gas? 

Collisions between gas molecules are elastic. 
Each gas molecule occupies a finite volume. 
Gases consist of particles that experience the force of gravity. 
Gas molecules attract each other with weak intermolecular forces.",A
963,"An alkene reacts with hot, concentrated, acidified potassium manganate(VII) to produce a single organic product as shown. 

What is the structure of the alkene?",D
964,"Alkanes are saturated hydrocarbons. 
Which type of reaction are alkanes most likely to undergo? 

electrophilic addition 
electrophilic substitution 
free radical substitution 
nucleophilic addition",C
965,"Which substance reacts with trichloroethene to give a chiral product? 

Br2 
HCl 
NaCN
NaOH",A
966,"Catalytic converters are fitted in the exhaust systems of many cars. 
Which gas: 



causes acid rain if it is released into the air 
is removed from car exhaust fumes by a catalytic converter? 




carbon dioxide 
carbon monoxide
hydrocarbon vapour 
nitrogen dioxide",D
967,"Which type of reaction occurs when solid ammonium sulfate is heated with an excess of sodium hydroxide solution? 

acid-base 
precipitation
redox
thermal decomposition",A
968,"Sodium azide, NaN3, is dissolved in water. Acidified silver nitrate is added to the solution and a white precipitate forms. Aqueous ammonia is then added to the white precipitate. 
The azide ion, N3–, has similar chemical properties to the Cl– ion. 
Which row of the table can be predicted from this information? 



 
formula ofwhite precipitate
observation on addingaqueous ammonia


A
AgN3
colourless solution formed


B
AgN3
precipitate remains


C
Ag3N
colourless solution formed


D
Ag3N
precipitate remains",A
969,"Chlorine and bromine have different volatilities. 
Which row identifies the more volatile of the two elements, and gives the correct explanation? 



 
identity of themore volatile element
explanation for thedifference in volatility


A
bromine
instantaneous dipole-induced dipole forcesare greater in bromine than they are in chlorine


B
bromine
instantaneous dipole-induced dipole forcesare greater in chlorine than they are in bromine


C
chlorine
instantaneous dipole-induced dipole forcesare greater in bromine than they are in chlorine


D
chlorine
instantaneous dipole-induced dipole forcesare greater in chlorine than they are in bromine",C
970,"Solutions P and Q each contain a different Group 2 ion at the same concentration. One contains Mg2+, the other contains Ba2+. Tests are carried out on separate 5 cm3 samples of P and Q.  
test 1: add 1cm3 of 0.1 mol dm–3 Na2SO4(aq)
test 2: add 1cm3 of 0.1 mol dm–3 NaOH(aq) 
What are the results of these tests? 



 
results in test 1
results in test 2


A
more precipitate with Ba2+
more precipitate with Ba2+


B
more precipitate with Ba2+
more precipitate with Mg2+


C
more precipitate with Mg2+
more precipitate with Ba2+


D
more precipitate with Mg2+
more precipitate with Mg2+",B
971,"A 5.00 g sample of an anhydrous Group 2 metal nitrate loses 3.29 g in mass when heated strongly.
Which metal is present?

magnesium
calcium
strontium
barium",B
972,"X, Y and Z are consecutive elements in Period 3 of the Periodic Table. Element Y has the highest first ionisation energy and the lowest melting point of these three elements. 
What are the identities of X, Y and Z? 



 
X
Y
Z


A
Na
Mg
Al


B
Mg
Al
Si


C
Al
Si
P


D
Si
P
S",D
973,"Which oxide will cause an increase in pH when added to water? 

MgO
Al2O3
SiO2 
SO2",A
974,"The reaction between sulfur dioxide and oxygen is reversible. 
2SO2(g) + O2(g)  ⇌  2SO3(g)  Kc = 280 mol–1 dm3 at 1000K
In an equilibrium mixture at 1000K the sulfur dioxide concentration is 0.200 moldm–3 and the oxygen concentration is 0.100 mol dm–3. 
What is the sulfur trioxide concentration? 

1.058 mol dm–3
1.120 mol dm–3
2.366 mol dm–3
5.600 mol dm–3",A
975,"Two compounds X and Y react to produce compound Z. The reaction is reversible. 
X + Y  ⇌  Z
When X and Y are mixed together in a closed system a dynamic equilibrium is gradually established. 
Which graph could represent the change in the rates of the forward and reverse reactions over time?",C
976,"In the chemical equation, w, x, y and z are all whole numbers. 
wClO3– + xMnO4– + yH+ → wClO4– + xMnO2 + zH2O
When the equation is balanced, what are w, x and y? 



 
w
x
y


A
1
1
2


B
2
2
2


C
2
3
8


D
3
2
2",D
977,"Sodium burns in oxygen giving out heat energy and forming the compound Na2O. The equation for this reaction is shown. 
2Na(s) + ½O2(g)  →  Na2O(s) 
Which statement about the reaction is correct? 

∆Ho for the reaction is equal to twice the bond energy of the Na–O bond. 
∆Ho for the reaction is positive. 
The equation represents the standard enthalpy change of combustion of sodium. 
The equation represents the standard enthalpy change of formation of sodium oxide.",D
978,"The following data are needed for this question. 
ΔHof (N2H4(l)) = 50.6 kJ mol–1ΔHof (N2O4(g)) = 9.2 kJ mol–1ΔHof (H2O(g)) = –241.8 kJ mol–1
Hydrazine, N2H4(l), reacts with dinitrogen tetraoxide, N2O4(g), to form nitrogen gas and water vapour. 
2N2H4(l) + N2O4(g) → 3N2(g) + 4H2O(g) 
What is the enthalpy change for this reaction? 

–1077.6 kJ mol–1
–856.8 kJ mol–1
–301.6 kJ mol–1
–182.0 kJ mol–1",A
979,"What is the oxidation number of sulfur in each species?



 
H2S
SO2
H2SO3


A
–2
+4
+4


B
–2
+4
+6


C
+2
–4
+4


D
+2
–4
+6",A
980,"Ethanal, CH3CHO, ethanol, C2H5OH, and methoxymethane, CH3OCH3, are three organic compounds. 
Which compound has the highest boiling point and what is the interaction that causes this boiling point to be the highest? 



 
highest boiling point
interaction


A
methoxymethane
permanent dipole-dipole forces


B
ethanal
hydrogen bonds


C
ethanol
hydrogen bonds


D
ethanal
permanent dipole-dipole forces",C
981,"Four compounds are shown. 
C2H4    C2H5OH    CH3CHO    CH3CO2H
How many of these compounds have an odd number of σ bonds? 

1
2
3
4",B
982,"Which molecule or ion contains the smallest bond angle? 

C2H4 
CH3COCH3 
NH4+ 
NH3",D
983,"Diamond is a pure form of carbon. The mass of a diamond can be measured in carats. One carat is 0.200 g of carbon. 
Which expression gives the number of carats that contain 6.02 × 10（23）carbon atoms?

0.200 × 12.0",C
984,"The diagram shows the Boltzmann distribution of energies in a gas. The gas undergoes a reaction with an activation energy, Ea. The peak of the distribution is labelled P. 

If the same reaction is carried out in the presence of a catalyst, which statement is correct? 

The peak P is at a lower height and the position of Ea moves to the left. 
The peak P is at a lower height and the position of Ea moves to the right. 
The peak P remains at the same height and the position of Ea moves to the left. 
The peak P remains at the same height and the position of Ea moves to the right.",C
985,"The compound cis-hex-3-enal is responsible for the characteristic smell of cut grass. 

Which reagents will react with cis-hex-3-enal? 

sodium
sodium borohydride
Fehling's reagent 


1, 2 and 3 are correct
1 and 2 only are correct
2 and 3 only are correct
1 only is correct",C
986,"Which statements about 2-methylbutan-1-ol are correct? 

It can give HCl(g) on reaction with PCl5.
It can be oxidised to give an aldehyde.
It displays optical isomerism.  


1, 2 and 3 are correct
1 and 2 only are correct
2 and 3 only are correct
1 only is correct",A
987,"Halogenoalkanes can undergo reaction with hydroxide ions. 
RBr + OH–  →  ROH + Br–
The reaction of some halogenoalkanes proceeds by the SN1 mechanism. 
Which statements about the SN1 mechanism are correct? 

A carbocation is formed which is stabilised by the inductive effect of the alkyl groups present.
Only tertiary halogenoalkanes are hydrolysed in this way.
The intermediate formed includes a carbon atom with five bonds attached to it. 


1, 2 and 3 are correct
1 and 2 only are correct
2 and 3 only are correct
1 only is correct",D
988,"Which bromopropenes would react with cold bromine in the dark to form a product containing a chiral carbon atom? 

CHBr=CHCH3
CH2=CHCH2Br
CH2=CBrCH3


1, 2 and 3 are correct
1 and 2 only are correct
2 and 3 only are correct
1 only is correct",D
989,"Which statements concerning calcium hydroxide are correct? 

It is less soluble in water than strontium hydroxide.
When it is added to water an alkaline solution is formed. 
It is used in agriculture to lower soil pH. 


1, 2 and 3 are correct
1 and 2 only are correct
2 and 3 only are correct
1 only is correct",B
990,"A sample containing x mol of Al2Cl6 is dissolved in water to give solution W. 
In order to precipitate all of the aluminium as its hydroxide, y mol of sodium hydroxide are required.
More of the alkali is added to re-dissolve the precipitate, giving solution Z. 
Which statements are correct? 

the initial pH of solution W is below 7
y = 3x
Z contains x mol of aluminium 


1, 2 and 3 are correct
1 and 2 only are correct
2 and 3 only are correct
1 only is correct",D
991,"The equation represents an equilibrium. 
4NH3(g) + 5O2(g) ⇌ 4NO(g) + 6H2O(g)   ∆H = –900 kJ mol–1
What would increase the concentration of NO at equilibrium? 

a reduction in the reaction temperature
the use of a suitable catalyst
an increase in the total pressure 


1, 2 and 3 are correct
1 and 2 only are correct
2 and 3 only are correct
1 only is correct",D
992,"Aqueous iron(II) sulfate can take part in redox reactions.
6FeSO4 + 7H2SO4 + Na2Cr2O7 → 3Fe2(SO4)3 + Cr2(SO4)3 + Na2SO4 + 7H2O 
Which redox changes occur during this reaction? 

Fe(II) is oxidised to Fe(III).
Cr(VI) is reduced to Cr(III).
Oxygen is reduced to water. 


1, 2 and 3 are correct
1 and 2 only are correct
2 and 3 only are correct
1 only is correct",B
993,"The melting point of chlorine is lower than the melting point of iodine. 
Which statements help to explain this difference? 

Iodine has more electrons than chlorine and so has stronger van der Waals’forces.
An iodine molecule is more polar than a chlorine molecule.
The covalent bonds between iodine atoms are stronger than the covalent bonds between chlorine atoms. 


1, 2 and 3 are correct
1 and 2 only are correct
2 and 3 only are correct
1 only is correct",D
994,"Zinc reacts with hydrochloric acid according to the following equation. 
Zn + 2HCl → ZnCl2 + H2
Which statements are correct? 

A 3.27 g sample of zinc reacts with an excess of hydrochloric acid to give 0.0500 mol of zinc chloride.
A 6.54 g sample of zinc reacts completely with exactly 100 cm3 of 1.00mol dm–3 hydrochloric acid.
A 13.08 g sample of zinc reacts with an excess of hydrochloric acid to give 9.60 dm3 of hydrogen, measured at room conditions. 


1, 2 and 3 are correct
1 and 2 only are correct
2 and 3 only are correct
1 only is correct",D
995,"The infra-red spectrum of compound L is shown. 

What could be the structure of L? 

HOCH2COCH2OH 
HOCH2CH(OH)CHO
HOCH2CH(OH)CH2OH 
HOCH2CH2COOH",C
996,"Which compound can be used to make propanoic acid by treatment with a single reagent? 

CH2=CHCH2CH3
CH3CH2CH2CN 
CH3CH(OH)CN 
CH3CH(OH)CH3",A
997,"Compound Y gives methanol and sodium ethanoate on treatment with aqueous sodium hydroxide.
What is the structure of Y? 

CH3CO2CH3
HCO2C2H5
HO2CCH2CHO 
HOCH2CH2COOH",A
998,"Compound X has the empirical formula C2H3O. 
Compound X reacts with 2,4-dinitrophenylhydrazine reagent to give an orange precipitate and also decolourises warmed acidified potassium manganate(VII) solution. 
What could be the identity of X?",A
999,"The reactions of four organic compounds are given in the table. 
Which compound could be propan-2-ol? 



 
reagent / observations


when oxidised with Cr2O72– /H+, givesan organic product with a boiling pointgreater than the original compound 
when added to ethanoic acid, and afew drops of conc. H2SO4, gives asweet-smelling compound


A
no
no


B
no
yes


C
yes
no


D
yes
yes",B
