,Question,Mark Scheme
891,"The diagram shows a battery connected to two resistors.

Four students separately measure the electromotive force (e.m.f.) of the battery, the current in the resistors, and the potential difference (p.d.) across resistor R.
Their results are shown in the table below.
Which row shows values with their correct units?



 
e.m.f.
current
p.d.


A
3.0A
0.30V
1.5A


B
3.0A
0.30A
1.5V


C
3.0V
0.30V
1.5A


D
3.0V
0.30A
1.5V",D
892,"Each diagram shows two charged metal plates.
Which diagram shows the pattern and the direction of the electric field between the plates?",D
893,"Which range of wave frequencies includes only sounds that can be heard by a human with normal hearing?

3.0Hz to 300Hz
30Hz to 3000Hz
300Hz to 30 000Hz
3000Hz to 300000Hz",B
894,"The sound from a loudspeaker must pass through two materials to reach a microphone.

Which combination of materials gives the shortest time for the sound to reach the microphone?



 
material 1
material 2


A
air
hydrogen


B
air
water


C
copper
aluminium


D
water
oil",C
895,"Light enters a glass block at an angle of incidence of 46°.
The light refracts at an angle of refraction of 26°.
What is the refractive index of the glass?

0.57
0.61
1.64
1.77",C
896,"The diagram shows an object in front of a plane mirror. The mirror forms an image of the object.

At which labelled point is the image formed, and which type of image is formed?



 
where the imageis formed
type of image


A
at M
real


B
at M
virtual


C
at N
real


D
at N
virtual",D
897,"A water wave passes into a region where the wave travels more slowly.
As it passes into the slow region,what happens to the frequency and what happens to the wavelength of the wave?



 
frequency
wavelength


A
decreases
remains the same


B
increases
remains the same


C
remains the same
decreases


D
remains the same
increases",C
898,"Which row shows the surface that is the better absorber and the surface that is the better emitter of infra-red radiation?



 
better absorber
better emitter


A
black surface
black surface


B
black surface
white surface


C
white surface
black surface


D
white surface
white surface",A
899,"In an experiment to measure specific heat capacity, a block of aluminium is heated and its rise in temperature is measured.
The amount of energy gained by the block is E. The mass of the block is m. The rise in temperature of the block is ∆T.
Which expression gives the specific heat capacity of aluminium?",C
900,"The diagram shows a liquid-in-glass thermometer.

How can the thermometer be made more sensitive?

increase the internal diameter of the tube containing the liquid thread
increase the internal volume of the glass bulb and the volume of the liquid
increase the length of the tube and stem
increase the thickness of the glass in the glass bulb",B
901,"What causes the random, zig-zag movement (Brownian motion) of smoke particles suspended in air?

air molecules colliding with smoke particles
convection currents as the hot smoke rises
smoke particles colliding with each other
smoke particles reacting with oxygen molecules in the air",A
902,"Three boxes each weigh 100N.A man lifts all the boxes together from the ground on to a shelf that is 1.5m above the ground.The man takes 2.0s to do this.

How much useful power does the man produce to lift the boxes?

75 W
225 W
300 W
900 W",B
903,"The diagram shows the energy used by a modern lamp.

Which expression gives the efficiency of the lamp?",A
904,"Which energy resource does not derive its energy from the Sun?

hydroelectric
nuclear fission
waves
wind",B
905,"A gas molecule strikes the wall of a container. The molecule rebounds with the same speed.

What happens to the kinetic energy and what happens to the momentum of the molecule?



 
kinetic energy
momentum


A
changes
changes


B
changes
stays the same


C
stays the same
changes


D
stays the same
stays the same",C
906,"Which list contains only vector quantities?

energy, force, velocity
speed, acceleration, force
velocity, energy, acceleration
velocity, force, acceleration",D
907,"A long plank XY lies on the ground. A load of 120N is placed on it, at a distance of 0.50m from end X, as shown.
End Y is lifted off the ground. The upward force needed to do this is 65N.

In the diagram, W is the weight of the plank, acting at its mid-point.
What is the value of W?

35N
47N
100N
133N",C
908,"An object moves in a circle at constant speed.
Which statement about the force needed on the object is correct?

A force away from the centre of the circle keeps the object moving in the circle.
A force in the direction of motion of the object keeps it moving in the circle.
A force towards the centre of the circle keeps the object moving in the circle.
No force is needed to keep the object moving at constant speed in the circle.",C
909,"An object moves at a constant speed for some time,then begins to accelerate.
Which distance-time graph shows this motion?",C
910,"A radioactive decay can be represented as shown.

The equation is incomplete.
In this decay, the nucleus changes by

absorbing a neutron.
absorbing a proton.
emitting an α-particle.
emitting a β-particle.",D
911,"Below are the symbols for five different nuclides.

Which two nuclides are isotopes of the same element?

nuclide 1 and nuclide 2
nuclide 2 and nuclide 3
nuclide 2 and nuclide 5
nuclide 4 and nuclide 5",A
912,"A very important experiment increased scientists' understanding of the structure of matter.
In the experiment,particles scattered as they passed through a thin metal foil.
Which particles were used,and to which conclusion did the experiment lead?



 
particles
conclusion


A
alpha particles
matter is made up of atoms


B
alpha particles
atoms have a very small nucleus


C
beta particles
matter is made up of atoms


D
beta particles
atoms have a very small nucleus",B
913,"P and Q are the circuit symbols for two electrical components.

Which components are represented by P and by Q?



 
P
Q


A
thermistor
fuse


B
thermistor
relay


C
variable resistor
fuse


D
variable resistor
relay",A
914,"A wire has a certain electrical resistance.
The diameter and length of the wire may be changed.
Which pair of changes must cause the resistance of the wire to increase?



 
change ofdiameter
change oflength


A
decrease
decrease


B
decrease
increase


C
increase
decrease


D
increase
increase",B
915,"A resistor of resistance R is connected to a battery of e.m.f. V.
There is a current I in the resistor.
Power P is dissipated by the resistor,and in time t the energy transferred is E.
Which expression is correct?

E = IVt
E = PIt
P = VIR",A
916,"A small potential difference V is applied across a filament lamp.
The current I in the lamp is measured.
V is increased in stages and I is measured at each stage.
Which graph shows the results obtained?",A
