,Question,Mark Scheme
1647,"An object has an initial velocity u and an acceleration a. The object moves in a straight line through a displacement s and has final velocity v.
The above quantities are related by the equation shown.
v2 = u2 + 2as
Which condition must be satisfied in order for this equation to apply to the motion of the object?

The direction of a is constant and the direction of a is the same as the direction of s.
The direction of a is constant and the direction of a is the same as the direction of u.
The magnitude of a is constant and the direction of a is constant.
The magnitude of a is constant and the direction of a is the same as the direction of v.",C
1648,"PQR and XYZ are wires in a circuit. A galvanometer connects Q and Y as a null indicator. 

When the galvanometer reads zero, which statement is correct?

The potential difference between Q and Y is infinite.
The potential difference between Q and Y is zero.
The resistance between Q and Y is infinite.
The resistance between Q and Y is zero.",B
1649,"Quantity X has a fractional uncertainty of x. Quantity Y has a fractional uncertainty of y.
What is the fractional uncertainty in ?

x + y
x – y
x + 2y
x – 2y",C
1650,"Two forces, each of magnitude F, act at points V and W on an object.
The two forces form a couple. The shape of the object is a right-angled triangle with sides of lengths x and y, as shown. 

Which expression gives the torque exerted by the couple?

Fx
Fy
2Fx
2Fy",B
1651,"The diagram shows a uniform beam PQ. The length of the beam is 3.0 m and its weight is 50 N. The beam is supported on a pivot 1.0 m from end P. A load of weight W is hung from end P and the beam is in equilibrium. 

What is the value of W? 

25 N
50 N
75 N
100 N",A
1652,"An object falls freely from rest in a vacuum. The graph shows the variation with time t of the velocity v of the object. 

Which graph, using the same scales, represents the object falling in air?",C
1653,"A particle of mass m, travelling with speed u, collides with a stationary particle of mass M. The velocities of the two particles before and after the collision are shown. 

Which vector diagram correctly shows the momenta before and after the collision?",B
1654,"Which statement defines force?

When a force acts on a body that is free to move, the force is the product of the mass of the body and its acceleration.
When a force acts on a body that is free to move, the force is the rate of change of momentum of the body.
When a force acts on a body that is free to move, the force is the work done by the force divided by the distance moved by the body.
When a force acts on a lever and causes a moment, the force is the moment divided by the perpendicular distance of the force from the pivot.",B
1655,"A ball is thrown across a flat field.

Which statement describes the motion of the ball, when the effects of air resistance are ignored?

The ball lands with the same velocity at which it is thrown.
The horizontal component of acceleration is constant throughout the motion.
The horizontal and vertical components of acceleration are both zero at the highest point of the motion.
The horizontal and vertical components of velocity are both zero at the highest point of the motion.",B
1656,"A car is travelling at constant velocity. Its brakes are then applied, causing uniform deceleration.
Which graph shows the variation with distance s of the velocity v of the car?",A
1657,"An object has an initial velocity u and an acceleration a. The object moves in a straight line through a displacement s and has final velocity v.
The above quantities are related by the equation shown.
v2 = u2 + 2as
Which condition must be satisfied in order for this equation to apply to the motion of the object?

The direction of a is constant and the direction of a is the same as the direction of s.
The direction of a is constant and the direction of a is the same as the direction of u.
The magnitude of a is constant and the direction of a is constant.
The magnitude of a is constant and the direction of a is the same as the direction of v.",C
